review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source
10985,Mario Mccall,37,Xiaomi,Poco X6,370.53,CAD,1.38,3.0,Positive,Canada,English,2024-11-09,False,1,2,3,2,2,4,eBay
10986,Jessica Freeman,24,Motorola,Edge 50,626.57,USD,1.0,2.0,Neutral,USA,English,2025-09-24,True,1,2,1,1,2,1,eBay
10987,Lambert van der Dussen,21,Xiaomi,Redmi Note 13,289.16,EUR,0.93,5.0,Positive,Germany,German,2023-06-26,True,5,4,4,5,5,6,Amazon
10988,Cassandra Wolf,38,Realme,Realme Narzo 70,285.96,AED,3.67,5.0,Positive,UAE,English,2024-01-30,True,3,5,5,5,4,8,eBay
10989,Aashi Jha,44,Samsung,Galaxy S24,673.64,INR,83.0,4.0,Neutral,India,Hindi,2022-11-07,True,4,2,3,3,2,3,eBay
10990,Leslie Hernandez,18,Realme,Realme 12 Pro,514.88,CAD,1.38,4.0,Positive,Canada,English,2024-05-06,False,3,5,4,3,3,7,Flipkart
10991,Tristan Mcgee,18,OnePlus,OnePlus Nord 3,826.14,AED,3.67,1.0,Neutral,UAE,English,2025-06-14,True,1,1,3,3,1,3,AliExpress
10992,Vincent Morton,32,Apple,iPhone 13,834.82,GBP,0.78,1.0,Neutral,UK,English,2024-08-08,True,2,1,1,1,2,2,Flipkart
10993,Lara Viana,31,Motorola,Razr 40,416.36,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-09-24,True,2,5,3,5,5,0,eBay
10994,Joseph Johnston,31,Motorola,Edge 50,365.72,AED,3.67,4.0,Positive,UAE,English,2023-07-13,True,3,4,5,4,4,4,eBay
10995,Daniel Ward,27,OnePlus,OnePlus Nord 3,960.81,GBP,0.78,4.0,Positive,UK,English,2025-04-16,False,5,5,3,2,2,7,AliExpress
10996,Rosalie Hörle,36,OnePlus,OnePlus 11R,667.0250000000001,EUR,0.93,4.0,Positive,Germany,German,2025-09-24,True,3,3,4,3,5,9,AliExpress
10997,Shawn Myers,42,Google,Pixel 6,966.31,USD,1.0,3.0,Neutral,USA,English,2025-01-27,True,3,3,2,2,2,2,BestBuy
10998,Kimberly Davis DDS,37,Apple,iPhone SE,742.4,CAD,1.38,3.0,Positive,Canada,English,2023-07-05,False,2,3,2,4,2,6,AliExpress
10999,Nidhi Dayal,50,Samsung,Galaxy A55,830.93,INR,83.0,3.0,Neutral,India,Hindi,2023-01-24,True,2,2,3,3,1,6,eBay
11000,Harry Dietz B.Sc.,31,Realme,Realme 12 Pro,371.78,EUR,0.93,4.0,Neutral,Germany,German,2025-03-08,True,4,2,3,4,1,1,Flipkart
11001,Manthan Parmar,29,Google,Pixel 6,806.25,INR,83.0,3.0,Positive,India,Hindi,2024-11-22,True,5,2,2,2,4,4,BestBuy
11002,Amanda Jones,50,Motorola,Razr 40,688.17,AUD,1.53,3.0,Positive,Australia,English,2024-07-09,True,3,2,4,4,3,3,Flipkart
11003,Caroline Williams,48,OnePlus,OnePlus 11R,614.85,USD,1.0,5.0,Positive,USA,English,2025-08-02,True,5,4,3,4,5,4,Flipkart
11004,David Brown,30,Xiaomi,Redmi Note 13,637.97,AUD,1.53,3.0,Positive,Australia,English,2024-05-21,True,3,3,1,2,2,5,eBay
11005,Miss Dorothy Whitehouse,39,Motorola,Razr 40,313.71,GBP,0.78,3.0,Positive,UK,English,2023-05-01,True,3,2,2,3,3,1,AliExpress
11006,Steven Mullins,43,Xiaomi,Redmi Note 13,596.67,AED,3.67,1.0,Neutral,UAE,English,2024-08-28,True,1,1,2,2,1,3,Flipkart
11007,Brittany Armstrong,38,Motorola,Razr 40,266.33,CAD,1.38,3.0,Neutral,Canada,English,2024-04-13,True,2,1,1,3,1,1,eBay
11008,Reyansh Raju,21,Google,Pixel 8,799.52,INR,83.0,1.0,Neutral,India,Hindi,2023-01-14,True,1,1,1,1,2,3,BestBuy
11009,Ian Pollard,41,Apple,iPhone 13,1099.1,AUD,1.53,4.0,Positive,Australia,English,2024-05-27,True,3,4,3,5,4,2,Flipkart
11010,Chelsea Thomas,31,Apple,iPhone 14,1338.61,CAD,1.38,2.0,Negative,Canada,English,2023-01-24,True,1,2,2,2,1,2,eBay
11011,Dietmar Junken-Hofmann,27,Apple,iPhone SE,1137.94,EUR,0.93,3.0,Neutral,Germany,German,2024-05-02,True,2,3,2,2,2,2,eBay
11012,Joshua Landry,23,Google,Pixel 6,1030.98,AED,3.67,2.0,Neutral,UAE,English,2022-11-21,True,1,2,1,1,1,2,Amazon
11013,Miss Julie Osborne,18,OnePlus,OnePlus 12,940.26,GBP,0.78,3.0,Negative,UK,English,2025-03-08,True,4,1,3,3,3,1,eBay
11014,Julie Harris,28,OnePlus,OnePlus Nord 3,756.56,AUD,1.53,1.0,Negative,Australia,English,2025-07-26,True,1,1,1,1,1,4,eBay
11015,Gunbir Wason,18,Apple,iPhone 13,1197.42,INR,83.0,1.0,Negative,India,Hindi,2023-08-28,True,1,1,2,1,1,1,eBay
11016,Gareth Norman,18,Motorola,Moto G Power,644.76,GBP,0.78,4.0,Neutral,UK,English,2023-01-16,True,4,4,3,4,3,1,Flipkart
11017,Marek Adolph,23,Motorola,Edge 50,347.41,EUR,0.93,4.0,Neutral,Germany,German,2024-08-30,False,4,2,3,3,3,5,eBay
11018,Friedlinde Reuter-Hornich,36,Motorola,Edge 50,696.73,EUR,0.93,2.0,Negative,Germany,German,2024-12-30,False,1,2,1,1,3,3,BestBuy
11019,Wridesh Kashyap,20,Google,Pixel 7a,621.74,INR,83.0,4.0,Positive,India,Hindi,2022-12-03,True,4,4,3,3,5,4,Flipkart
11020,Aradhana Sani,18,OnePlus,OnePlus Nord 3,710.58,INR,83.0,2.0,Neutral,India,Hindi,2023-01-26,True,2,2,1,3,3,1,Amazon
11021,Robert Copeland,26,Motorola,Edge 50,396.67,AUD,1.53,4.0,Positive,Australia,English,2024-07-26,True,5,4,5,4,3,5,Amazon
11022,Carolyn Ashton,18,Google,Pixel 8,945.81,GBP,0.78,5.0,Positive,UK,English,2025-10-07,True,5,4,5,3,4,6,eBay
11023,Lori Clay,24,OnePlus,OnePlus 12,912.02,USD,1.0,1.0,Negative,USA,English,2024-06-09,True,1,1,1,1,2,0,Flipkart
11024,Joaquim Melo,24,Apple,iPhone 15 Pro,1481.39,BRL,5.7,5.0,Positive,Brazil,Portuguese,2024-05-23,True,5,3,5,5,3,3,eBay
11025,Alana da Paz,36,Apple,iPhone 15 Pro,1310.65,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2024-01-04,True,1,1,2,1,1,2,AliExpress
11026,Leroy Williams,25,Samsung,Galaxy Z Flip,986.22,AED,3.67,5.0,Positive,UAE,English,2024-02-23,True,5,3,3,5,5,2,Flipkart
11027,Dalbir Lall,21,Samsung,Galaxy Note 20,1363.96,INR,83.0,2.0,Negative,India,Hindi,2024-10-20,True,1,1,1,3,1,2,AliExpress
11028,John Moreno,43,Google,Pixel 8,693.85,USD,1.0,4.0,Positive,USA,English,2022-11-27,True,5,3,4,4,3,4,eBay
11029,Dipl.-Ing. Heini Hesse,55,Xiaomi,Mi 13 Pro,582.21,EUR,0.93,4.0,Positive,Germany,German,2024-05-16,True,2,2,3,5,4,4,Amazon
11030,Cole Jennings,26,Xiaomi,Poco X6,222.03,USD,1.0,4.0,Positive,USA,English,2023-01-04,True,4,3,4,5,4,7,eBay
11031,Chandresh Dani,41,OnePlus,OnePlus 11R,663.14,INR,83.0,2.0,Neutral,India,Hindi,2025-06-16,True,1,2,1,1,1,1,Amazon
11032,Vritti Narasimhan,37,Apple,iPhone 13,1218.5,INR,83.0,3.0,Positive,India,Hindi,2024-01-29,True,1,2,2,4,3,7,AliExpress
11033,Dr. Jordan Smith,18,Realme,Realme 12 Pro,394.21,AED,3.67,4.0,Positive,UAE,English,2024-01-04,True,2,4,4,3,5,4,BestBuy
11034,Dipl.-Ing. Gerhart Barth,38,Google,Pixel 7a,948.15,EUR,0.93,1.0,Negative,Germany,German,2024-06-07,True,1,1,2,1,1,3,AliExpress
11035,Yashvi Gala,48,Google,Pixel 7a,692.41,INR,83.0,4.0,Positive,India,Hindi,2024-12-08,True,4,4,3,4,4,2,AliExpress
11036,Rahel Adler,25,Samsung,Galaxy S24,1392.42,EUR,0.93,3.0,Positive,Germany,German,2024-09-11,True,5,3,4,2,4,6,BestBuy
11037,Luiz Felipe Dias,20,Google,Pixel 8,628.41,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2023-10-04,True,1,1,2,2,2,2,eBay
11038,Jacob Taylor,18,Samsung,Galaxy S24,1213.17,AED,3.67,2.0,Neutral,UAE,English,2025-02-01,True,1,1,1,1,2,2,Flipkart
11039,Francisco Wood,26,Samsung,Galaxy S24,1053.97,AUD,1.53,5.0,Positive,Australia,English,2023-01-17,True,4,4,4,5,3,3,BestBuy
11040,Gabriel Farias,41,Samsung,Galaxy Z Flip,1038.99,BRL,5.7,2.0,Negative,Brazil,Portuguese,2023-06-22,True,4,3,1,1,1,2,Flipkart
11041,Bobby Owen,28,Motorola,Edge 50,332.54,USD,1.0,1.0,Neutral,USA,English,2025-02-26,True,1,1,1,1,1,5,Flipkart
11042,Megan Baird,31,Realme,Realme 12 Pro,371.79,AUD,1.53,2.0,Negative,Australia,English,2024-04-10,True,2,1,3,1,2,0,Flipkart
11043,Isaiah Clark,25,Motorola,Razr 40,540.69,CAD,1.38,1.0,Neutral,Canada,English,2025-06-14,True,1,1,2,1,1,1,eBay
11044,Barbara Schmidt,19,Realme,Realme Narzo 70,331.51,USD,1.0,5.0,Positive,USA,English,2023-12-11,False,4,2,4,5,4,6,eBay
11045,Jerzy Barth,42,Realme,Realme Narzo 70,200.67,EUR,0.93,4.0,Positive,Germany,German,2024-05-01,True,4,5,5,4,3,3,AliExpress
11046,Jordan Fuller-Warner,41,Samsung,Galaxy S24,1332.58,GBP,0.78,2.0,Negative,UK,English,2022-11-25,True,1,1,1,1,1,0,Flipkart
11047,Waida Kuruvilla,32,Samsung,Galaxy Z Flip,1282.41,INR,83.0,3.0,Positive,India,Hindi,2025-06-29,True,2,3,3,4,4,2,Flipkart
11048,Vanessa Moss,26,Google,Pixel 6,654.69,AED,3.67,3.0,Neutral,UAE,English,2024-05-24,True,2,4,3,2,2,2,eBay
11049,Jeffrey Munoz,23,Apple,iPhone 14,728.28,AUD,1.53,2.0,Negative,Australia,English,2023-09-17,True,3,2,1,1,2,3,Amazon
11050,Raymond Kennedy,33,Apple,iPhone SE,867.15,USD,1.0,5.0,Positive,USA,English,2025-10-13,True,4,5,5,3,4,4,eBay
11051,Rachel Reyes,18,Xiaomi,Poco X6,392.73,AED,3.67,4.0,Positive,UAE,English,2025-03-28,False,2,4,5,4,4,5,Flipkart
11052,Lauren West,35,Google,Pixel 7a,811.65,CAD,1.38,3.0,Positive,Canada,English,2024-12-23,True,1,2,3,1,2,4,eBay
11053,Stewart Martin,34,Realme,Realme Narzo 70,414.0,GBP,0.78,5.0,Positive,UK,English,2025-03-21,True,5,3,5,4,5,3,eBay
11054,Kala Gokhale,24,Samsung,Galaxy A55,943.16,INR,83.0,4.0,Positive,India,Hindi,2023-09-03,True,3,4,2,4,5,7,Amazon
11055,Hans-H. Birnbaum,31,Xiaomi,Poco X6,383.13,EUR,0.93,5.0,Positive,Germany,German,2024-05-14,True,5,4,3,5,5,7,Amazon
11056,Fernanda Jesus,22,Motorola,Razr 40,749.04,BRL,5.7,2.0,Negative,Brazil,Portuguese,2022-12-31,True,2,2,1,2,4,3,Amazon
11057,Charles Gallegos,33,Google,Pixel 8,545.93,USD,1.0,3.0,Neutral,USA,English,2023-05-01,True,4,2,1,4,2,5,Flipkart
11058,Daniel Bruce,46,Realme,Realme Narzo 70,338.99,AUD,1.53,4.0,Positive,Australia,English,2025-06-04,False,3,5,4,4,3,4,Amazon
11059,Laksh Munshi,18,OnePlus,OnePlus 12,700.82,INR,83.0,4.0,Positive,India,Hindi,2025-01-30,True,5,5,5,4,5,4,eBay
11060,Henry Lopes,31,Motorola,Edge 50,461.84,BRL,5.7,5.0,Positive,Brazil,Portuguese,2024-06-17,True,5,4,5,4,4,7,AliExpress
11061,Sheila Jordan,46,Samsung,Galaxy Z Flip,952.93,AED,3.67,1.0,Negative,UAE,English,2023-09-09,False,1,1,1,1,1,3,AliExpress
11062,Hannah Steele,23,Samsung,Galaxy S24,1099.47,CAD,1.38,1.0,Negative,Canada,English,2023-03-01,True,1,1,1,1,1,1,eBay
11063,Stephanie Novak,18,Xiaomi,Poco X6,462.02,AUD,1.53,3.0,Neutral,Australia,English,2025-10-02,True,2,1,3,1,1,1,AliExpress
11064,Bradley Patel,53,Google,Pixel 7a,756.76,GBP,0.78,4.0,Positive,UK,English,2024-08-05,True,4,2,3,3,3,7,Amazon
11065,Autumn Johnson,31,Apple,iPhone 14,752.78,USD,1.0,5.0,Positive,USA,English,2025-02-11,False,5,5,4,5,5,7,BestBuy
11066,Wendy Hendricks,49,Apple,iPhone SE,988.01,AED,3.67,3.0,Positive,UAE,English,2024-06-05,True,2,4,2,3,3,6,Amazon
11067,Rachel Hickman,21,Samsung,Galaxy S24,510.47,AED,3.67,5.0,Positive,UAE,English,2023-04-07,False,5,3,5,4,3,1,eBay
11068,Varenya Roy,18,OnePlus,OnePlus 11R,821.82,INR,83.0,1.0,Neutral,India,Hindi,2023-10-11,True,1,1,1,1,1,0,Flipkart
11069,Michael Williams,39,Google,Pixel 7a,709.43,CAD,1.38,2.0,Neutral,Canada,English,2023-08-26,True,1,2,3,2,1,4,Flipkart
11070,Christopher Summers,41,Samsung,Galaxy S24,795.33,AUD,1.53,2.0,Negative,Australia,English,2023-10-30,True,1,2,1,1,2,2,Amazon
11071,Mr Denis Joyce,19,Realme,Realme Narzo 70,519.7,GBP,0.78,2.0,Negative,UK,English,2025-06-28,False,1,1,2,2,1,1,AliExpress
11072,Ashley Hudson,21,Samsung,Galaxy S24,995.99,AUD,1.53,4.0,Positive,Australia,English,2022-10-28,True,3,4,3,4,2,3,Amazon
11073,Mr Ben Payne,35,Google,Pixel 7a,689.29,GBP,0.78,3.0,Neutral,UK,English,2025-08-10,True,1,3,2,4,3,6,eBay
11074,Alan Smith,31,Samsung,Galaxy Note 20,756.35,AED,3.67,1.0,Neutral,UAE,English,2024-02-16,True,1,1,1,1,1,3,Flipkart
11075,Radhika Raghavan,38,Realme,Realme Narzo 70,227.71,INR,83.0,3.0,Positive,India,Hindi,2024-08-18,True,1,3,2,3,2,5,Flipkart
11076,Derek Jones,18,Xiaomi,Poco X6,204.21,GBP,0.78,4.0,Positive,UK,English,2024-12-06,False,4,5,3,3,2,5,BestBuy
11077,Jasmine Rojas,18,OnePlus,OnePlus Nord 3,449.96,CAD,1.38,2.0,Neutral,Canada,English,2024-10-11,True,1,3,1,1,3,2,Amazon
11078,Ivonne Wagner,48,Motorola,Moto G Power,632.5,EUR,0.93,3.0,Positive,Germany,German,2024-12-16,True,3,4,3,4,2,5,AliExpress
11079,Tiffany Harris,22,Samsung,Galaxy Z Flip,1351.94,AED,3.67,3.0,Neutral,UAE,English,2024-12-12,True,2,3,2,1,3,2,eBay
11080,Luiz Henrique Costela,36,OnePlus,OnePlus 11R,606.64,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-11-14,True,4,5,2,4,2,5,Flipkart
11081,Anthony Peters,46,OnePlus,OnePlus Nord 3,597.54,AED,3.67,4.0,Positive,UAE,English,2025-01-15,True,4,4,5,3,4,10,eBay
11082,Guilherme Correia,34,Google,Pixel 8,886.98,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2022-12-28,False,1,1,1,1,1,5,Flipkart
11083,Alyssa Franklin,18,Xiaomi,Mi 13 Pro,467.5,AED,3.67,4.0,Positive,UAE,English,2025-04-11,True,3,3,3,4,3,2,BestBuy
11084,Ing. Hinrich Ortmann,30,Xiaomi,Poco X6,326.4,EUR,0.93,5.0,Positive,Germany,German,2023-01-08,True,4,4,4,5,4,3,eBay
11085,Julie Garcia,38,Xiaomi,Mi 13 Pro,548.1,AED,3.67,2.0,Neutral,UAE,English,2025-10-01,False,2,2,1,1,2,6,eBay
11086,Brenda Smith,23,OnePlus,OnePlus 11R,631.08,USD,1.0,4.0,Positive,USA,English,2024-12-17,True,3,3,5,1,3,2,BestBuy
11087,Sherri Douglas,28,Realme,Realme Narzo 70,240.26,AED,3.67,3.0,Positive,UAE,English,2024-07-26,True,3,2,1,3,3,8,Flipkart
11088,Nathan Marques,22,Xiaomi,Poco X6,224.75,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-01-18,True,5,4,4,3,4,6,eBay
11089,Yashasvi Bir,43,Apple,iPhone 13,749.69,INR,83.0,4.0,Neutral,India,Hindi,2024-08-10,False,4,4,5,4,5,3,eBay
11090,Laura Smith,28,Xiaomi,Mi 13 Pro,393.65,AED,3.67,3.0,Positive,UAE,English,2024-05-31,True,3,3,3,4,3,5,BestBuy
11091,Sofia Rodrigues,28,Motorola,Edge 50,722.93,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2025-01-12,True,2,2,1,4,3,2,Amazon
11092,Terry Tucker,29,Realme,Realme 12 Pro,442.64,USD,1.0,4.0,Positive,USA,English,2023-01-02,True,3,3,5,4,3,7,Flipkart
11093,Sean Wood,34,Google,Pixel 8,541.62,AED,3.67,4.0,Positive,UAE,English,2025-02-13,True,3,4,3,4,4,9,eBay
11094,Krishna Naidu,44,Samsung,Galaxy Note 20,507.29,INR,83.0,4.0,Positive,India,Hindi,2024-12-12,True,3,2,4,4,4,8,AliExpress
11095,Jennifer Parsons,42,Samsung,Galaxy A55,1370.12,CAD,1.38,4.0,Positive,Canada,English,2025-09-08,True,2,3,2,3,3,5,eBay
11096,Catarina Castro,44,Samsung,Galaxy Z Flip,1319.48,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-06-28,True,4,4,4,4,5,4,Amazon
11097,Maxwell Lynch,28,OnePlus,OnePlus 12,773.58,CAD,1.38,5.0,Positive,Canada,English,2024-09-29,True,4,4,4,4,4,6,AliExpress
11098,Jessica Robinson MD,47,Xiaomi,Poco X6,348.27,AUD,1.53,2.0,Neutral,Australia,English,2023-01-26,False,1,2,1,2,1,3,Flipkart
11099,Deborah Hardy,39,Apple,iPhone 14,940.49,USD,1.0,4.0,Positive,USA,English,2025-06-07,True,3,4,4,4,3,2,eBay
11100,Sarah Dyer,24,Samsung,Galaxy Z Flip,575.22,AUD,1.53,4.0,Positive,Australia,English,2023-11-27,True,5,4,3,4,2,6,BestBuy
11101,Joseph Bryant,25,Xiaomi,Mi 13 Pro,606.82,USD,1.0,2.0,Neutral,USA,English,2025-03-30,True,3,1,3,1,1,2,BestBuy
11102,Robert Dougherty,46,Google,Pixel 6,976.49,AED,3.67,4.0,Positive,UAE,English,2025-01-28,True,2,4,4,3,3,7,AliExpress
11103,Reyansh Kumer,18,Apple,iPhone 14,712.73,INR,83.0,2.0,Neutral,India,Hindi,2024-07-29,True,2,1,3,1,2,1,BestBuy
11104,Dr. Raul Sousa,21,Apple,iPhone 15 Pro,1164.62,BRL,5.7,4.0,Positive,Brazil,Portuguese,2025-07-03,True,5,2,3,3,2,5,Amazon
11105,Mathias Araújo,35,Google,Pixel 6,877.6,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-08-01,True,5,3,3,3,5,7,Flipkart
11106,Benjamin Forbes,54,Google,Pixel 8,733.85,AED,3.67,5.0,Positive,UAE,English,2025-09-24,True,5,5,5,3,5,4,eBay
11107,Heimo Tlustek,26,Motorola,Razr 40,742.07,EUR,0.93,3.0,Neutral,Germany,German,2024-08-08,True,3,1,1,4,1,1,Flipkart
11108,Jennifer Brown,38,Apple,iPhone 14,901.45,AED,3.67,2.0,Negative,UAE,English,2025-07-12,True,1,1,2,1,3,0,BestBuy
11109,Olívia Porto,39,Samsung,Galaxy A55,611.05,BRL,5.7,4.0,Positive,Brazil,Portuguese,2025-09-18,True,4,5,3,3,4,5,BestBuy
11110,Martin Schmidt,34,Apple,iPhone 13,1481.87,AED,3.67,3.0,Neutral,UAE,English,2025-03-03,False,3,3,2,3,4,4,AliExpress
11111,Siddharth Saxena,35,Google,Pixel 6,1073.49,INR,83.0,2.0,Negative,India,Hindi,2025-01-13,True,2,1,2,2,1,1,Amazon
11112,William Parsons,34,Google,Pixel 6,808.86,CAD,1.38,1.0,Negative,Canada,English,2023-10-31,False,1,2,1,1,1,2,Amazon
11113,Cameron Moss,51,Samsung,Galaxy S24,1172.36,AED,3.67,3.0,Positive,UAE,English,2025-01-15,True,2,3,3,3,2,5,eBay
11114,Arin Mani,41,Xiaomi,Poco X6,211.92,INR,83.0,5.0,Positive,India,Hindi,2023-02-23,True,5,3,4,4,5,3,AliExpress
11115,Troy Tucker,35,Xiaomi,Redmi Note 13,660.96,USD,1.0,3.0,Neutral,USA,English,2025-07-06,True,2,3,1,3,1,4,AliExpress
11116,Mark Gonzales,31,Xiaomi,Redmi Note 13,625.75,CAD,1.38,3.0,Neutral,Canada,English,2023-02-19,False,4,5,2,3,2,1,eBay
11117,Enzo Campos,23,Xiaomi,Redmi Note 13,551.96,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-11-02,True,2,1,1,3,1,1,AliExpress
11118,Jasmine Taylor,18,Samsung,Galaxy S24,885.31,USD,1.0,4.0,Positive,USA,English,2024-11-06,True,2,5,4,5,4,8,Flipkart
11119,Zayyan Koshy,31,Motorola,Moto G Power,387.71,INR,83.0,3.0,Positive,India,Hindi,2023-08-23,True,4,3,3,4,3,2,eBay
11120,Theo Nogueira,23,Google,Pixel 6,648.36,BRL,5.7,3.0,Positive,Brazil,Portuguese,2023-06-26,True,2,4,2,2,3,5,eBay
11121,Nathan Williams,31,Samsung,Galaxy Note 20,1232.28,USD,1.0,3.0,Neutral,USA,English,2025-07-26,True,1,2,2,2,2,1,BestBuy
11122,Nilima Saran,26,Xiaomi,Poco X6,549.69,INR,83.0,2.0,Neutral,India,Hindi,2023-05-19,True,1,1,1,2,2,0,Flipkart
11123,Eric Smith,18,Samsung,Galaxy S24,877.89,CAD,1.38,3.0,Neutral,Canada,English,2024-09-05,True,2,4,1,1,4,3,AliExpress
11124,Michelle Morales,20,OnePlus,OnePlus 12,794.49,CAD,1.38,2.0,Negative,Canada,English,2022-11-12,True,1,2,2,2,1,2,BestBuy
11125,Evelyn Cole,18,Apple,iPhone SE,1288.23,USD,1.0,5.0,Positive,USA,English,2024-07-14,True,5,5,5,3,4,5,eBay
11126,Brenda Greene,28,Realme,Realme 12 Pro,530.53,AED,3.67,2.0,Positive,UAE,English,2025-10-10,True,2,2,3,1,2,10,AliExpress
11127,Sophia Ribeiro,33,Realme,Realme Narzo 70,494.16,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2024-02-25,True,2,3,4,1,2,5,AliExpress
11128,Grace Martinez,31,Xiaomi,Poco X6,201.06,AED,3.67,1.0,Neutral,UAE,English,2024-04-07,True,1,1,1,1,1,2,AliExpress
11129,Mason Lall,26,OnePlus,OnePlus Nord 3,973.5,INR,83.0,5.0,Positive,India,Hindi,2024-03-24,True,4,5,4,5,5,5,AliExpress
11130,Mariana Guerra,39,Realme,Realme Narzo 70,591.32,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-09-26,True,2,3,4,4,3,4,eBay
11131,Prof. Dietmar Ruppersberger,22,Motorola,Edge 50,508.66,EUR,0.93,1.0,Neutral,Germany,German,2025-05-22,True,2,1,1,1,1,1,eBay
11132,Ubika Edwin,46,Realme,Realme Narzo 70,588.24,INR,83.0,4.0,Positive,India,Hindi,2023-05-20,True,3,3,3,5,4,5,Amazon
11133,Dipl.-Ing. Louise Hiller,20,Realme,Realme 12 Pro,292.27,EUR,0.93,4.0,Positive,Germany,German,2022-12-28,False,2,3,4,4,5,9,Amazon
11134,Mrs Carol McLean,38,Realme,Realme 12 Pro,371.05,GBP,0.78,3.0,Positive,UK,English,2023-11-29,True,4,3,4,1,3,9,Flipkart
11135,Jose Gonzales,26,OnePlus,OnePlus 11R,652.83,AUD,1.53,2.0,Neutral,Australia,English,2023-10-19,True,3,1,4,3,1,1,AliExpress
11136,Dennis Davies,29,Samsung,Galaxy Note 20,1251.64,GBP,0.78,3.0,Neutral,UK,English,2025-01-15,True,2,2,3,3,3,4,eBay
11137,David Taylor,30,Samsung,Galaxy A55,1345.7,AED,3.67,2.0,Neutral,UAE,English,2023-09-02,True,1,1,1,1,1,2,eBay
11138,Dr Brian Nash,31,Apple,iPhone 15 Pro,1110.81,GBP,0.78,2.0,Negative,UK,English,2025-07-22,False,1,1,1,1,1,3,Amazon
11139,Jenny Mason,47,Motorola,Razr 40,593.06,AED,3.67,5.0,Positive,UAE,English,2024-08-06,False,5,3,4,5,3,5,Amazon
11140,Jason Jordan,27,Apple,iPhone 14,1216.79,AUD,1.53,5.0,Positive,Australia,English,2023-03-05,True,4,5,3,5,4,6,AliExpress
11141,Pauline Evans,31,Google,Pixel 8,531.99,GBP,0.78,3.0,Neutral,UK,English,2024-05-23,True,4,4,2,2,2,2,eBay
11142,Martin Williams DVM,34,Xiaomi,Poco X6,232.08,CAD,1.38,2.0,Neutral,Canada,English,2023-08-29,True,1,2,2,1,1,2,BestBuy
11143,Timothy Mccarthy PhD,37,Realme,Realme 12 Pro,224.84,USD,1.0,3.0,Neutral,USA,English,2025-04-09,True,1,1,3,1,2,1,Amazon
11144,Chelsea Lane,21,Apple,iPhone 14,1398.75,GBP,0.78,2.0,Neutral,UK,English,2023-10-17,True,3,3,3,1,1,1,eBay
11145,April Ross,36,Samsung,Galaxy A55,613.07,USD,1.0,5.0,Positive,USA,English,2023-01-11,False,5,4,5,5,5,5,eBay
11146,Brittany Patterson,50,OnePlus,OnePlus 11R,543.95,USD,1.0,5.0,Positive,USA,English,2024-01-08,False,5,4,4,3,5,2,AliExpress
11147,Mallory Johnson,31,Samsung,Galaxy Z Flip,1320.88,CAD,1.38,1.0,Negative,Canada,English,2024-08-26,False,1,1,1,1,1,1,Amazon
11148,Larry Johnson,28,Google,Pixel 6,1093.19,AUD,1.53,4.0,Positive,Australia,English,2023-02-28,True,3,3,4,3,4,5,BestBuy
11149,Jessica Anderson,23,Xiaomi,Poco X6,686.77,GBP,0.78,3.0,Neutral,UK,English,2024-08-19,True,3,2,3,2,4,3,eBay
11150,Miss Charlene Wright,18,Samsung,Galaxy Note 20,1315.96,GBP,0.78,4.0,Positive,UK,English,2024-03-06,False,3,3,2,2,4,6,eBay
11151,Harinakshi Mukhopadhyay,44,Motorola,Edge 50,281.66,INR,83.0,2.0,Negative,India,Hindi,2023-11-12,True,1,1,2,1,2,3,eBay
11152,Brendan Dyer,44,Xiaomi,Redmi Note 13,269.56,CAD,1.38,5.0,Positive,Canada,English,2023-12-13,True,3,3,4,4,5,5,AliExpress
11153,Dr Gary Waters,23,Apple,iPhone 14,1465.99,GBP,0.78,2.0,Neutral,UK,English,2024-11-22,True,2,2,3,2,1,2,eBay
11154,Shannon Curtis,38,Apple,iPhone 13,1469.94,USD,1.0,3.0,Positive,USA,English,2023-06-21,True,3,2,2,2,3,3,Flipkart
11155,Levi Cirino,22,Realme,Realme 12 Pro,415.16,BRL,5.7,5.0,Positive,Brazil,Portuguese,2023-05-12,True,5,4,5,5,5,5,Flipkart
11156,Marianne Steuer,43,Samsung,Galaxy S24,760.4,EUR,0.93,1.0,Neutral,Germany,German,2025-02-22,True,2,1,2,1,1,0,AliExpress
11157,Taylor Ellis,20,Xiaomi,Mi 13 Pro,342.19,USD,1.0,3.0,Positive,USA,English,2023-08-24,True,1,3,2,3,3,7,AliExpress
